3783 14124
306 2660 1
240 306 1
306 330 1
306 481 1
306 1683 1
306 2740 1
306 891 1
306 590 -1
306 547 1
306 510 -1
40 423 1
40 1120 1
40 1070 1
40 1511 1
40 785 1
40 540 1
40 653 1
40 1038 1
40 239 1
40 1008 1
40 186 1
19 40 1
40 771 1
40 182 1
40 1584 1
40 265 1
40 82 1
40 1068 1
40 2741 1
40 2742 1
40 610 1
538 2246 1
538 1936 1
537 538 1
538 1973 1
528 538 1
518 538 1
538 578 1
262 538 1
538 1094 1
97 538 1
538 2345 1
538 897 1
538 2743 1
538 2024 1
538 2294 1
538 2054 1
538 1001 1
538 602 1
538 1206 -1
538 581 1
729 1047 1
729 2335 1
729 1070 1
729 2744 1
729 771 1
729 1044 1
16 729 1
239 729 1
729 1008 1
95 729 1
513 729 1
729 1518 1
729 777 1
515 729 1
729 2608 1
729 1231 1
97 2302 1
97 2695 1
97 2745 1
97 917 1
97 2127 1
97 2128 1
97 2746 1
15 97 1
97 2747 1
97 1741 1
97 673 1
97 2748 1
97 2129 1
97 700 1
97 298 1
97 2749 1
97 2750 1
97 147 1
97 2751 1
97 2752 1
97 1902 1
97 146 1
97 2753 1
97 2754 1
97 2025 1
97 2134 1
97 2130 1
921 1022 1
1022 1319 1
1022 1239 1
1022 1099 1
800 1022 1
823 1022 1
541 1022 1
881 1022 1
1022 2072 1
1022 1039 1
521 1022 1
83 1022 1
1022 2000 1
590 1022 1
1022 2755 1
1022 1418 1
27 1022 1
675 1022 1
1022 2756 1
118 758 1
118 541 1
118 2005 1
118 283 1
118 1024 1
19 118 1
118 1312 1
118 1060 1
118 775 1
118 1444 1
118 524 1
118 1479 1
118 714 1
118 2757 1
118 2758 1
118 2632 1
118 1262 -1
118 2759 -1
245 541 1
245 2439 1
245 769 1
245 2008 1
245 881 1
245 874 1
245 1170 1
245 862 1
245 1228 1
245 1152 1
245 1234 1
245 1838 1
245 728 1
245 2001 1
245 1222 1
245 1032 1
245 1469 1
245 796 1
245 263 1
245 2760 1
245 2761 1
205 245 1
114 245 1
245 1440 1
237 245 1
245 733 1
245 1527 1
245 524 1
245 676 -1
245 2762 -1
245 758 -1
245 1920 -1
245 800 -1
245 1214 1
245 2201 1
785 1175 1
193 785 1
423 785 1
19 785 1
785 889 1
763 785 1
155 785 1
550 785 1
785 1201 1
785 2763 1
653 785 1
785 1052 1
785 1576 1
785 1120 1
608 785 1
785 2764 1
785 811 1
785 1249 1
785 1021 1
610 785 1
651 785 1
785 2384 1
785 1042 1
785 1558 1
785 2765 1
23 785 1
785 1009 1
785 1461 1
785 825 1
752 785 1
785 1207 1
785 1124 1
726 785 1
216 785 1
217 785 1
661 785 1
108 785 1
785 1186 1
785 787 1
785 2766 -1
785 1075 -1
785 1574 1
785 2122 -1
785 2767 -1
785 2013 -1
785 2768 -1
56 2364 1
56 1705 1
56 578 1
56 1703 1
56 1706 1
56 584 1
56 1424 1
56 585 1
56 632 1
56 2596 1
56 1749 1
56 1735 1
56 2769 1
56 2440 1
56 76 1
56 1513 1
56 1699 1
56 1710 1
56 532 1
56 141 1
56 2770 1
56 2551 1
56 673 1
56 2771 1
56 760 1
56 1734 -1
56 702 -1
56 1878 -1
1654 2772 1
1029 1654 1
1645 1654 1
1074 1654 1
1654 2632 1
1325 1654 1
815 1654 1
1103 1654 1
1654 2411 1
257 1654 1
1071 1654 1
1654 1704 1
1639 1654 1
1654 2773 1
1043 1654 1
1621 1654 1
1628 1654 1
278 1654 1
1654 2267 1
1469 1654 1
1654 2273 1
1654 2774 1
186 1312 1
1312 2775 1
745 1312 1
410 1312 1
1312 2019 1
1312 1314 1
260 1312 1
1281 1312 1
423 1312 1
725 1312 1
1312 2776 1
1312 1521 1
90 1312 1
162 1312 1
190 1312 1
1312 2777 1
141 1312 1
1068 1312 1
182 1312 1
422 1312 1
1312 2778 1
1204 1312 1
951 1312 1
1312 1869 1
1078 1312 1
771 1312 1
1973 2779 1
1973 2780 1
1973 2208 1
240 1973 1
1973 2054 1
1973 2781 1
1973 1978 1
902 1973 1
1277 1973 1
1431 1973 1
557 1973 1
1973 2782 1
1973 2371 1
758 1973 -1
521 1973 1
1973 2783 1
1973 2784 1
1971 1973 1
1973 2717 1
1973 1981 1
1973 2211 1
1973 2785 1
1973 2786 1
1973 2787 1
1973 2788 1
1973 2789 1
1973 2790 1
1154 1973 1
1973 2791 1
986 1973 1
1973 2792 1
1817 1973 1
1973 1984 1
983 1973 1
667 1973 1
1973 1991 1
1973 1995 1
397 1973 1
664 1973 1
595 1973 1
1818 1973 1
666 1973 1
399 1973 1
1973 1982 1
1838 1973 1
984 1973 1
903 1973 1
1973 1985 1
1850 1973 1
803 1973 1
1973 2793 1
1973 1976 1
1836 1973 1
652 1973 1
1973 2794 1
1973 2461 1
893 1973 1
1972 1973 1
1973 2795 1
1837 1973 1
1973 2796 1
1973 2797 1
975 1973 1
1973 2798 1
1973 2799 1
1973 2800 1
1973 2801 1
913 1973 1
896 1973 1
1973 2802 1
1295 1973 1
1973 2803 1
1655 1973 1
395 1973 1
661 1973 1
1973 2284 1
568 1973 1
1973 1980 1
988 1973 1
1970 1973 1
1973 2804 1
1973 1977 1
1973 2805 1
1973 2806 1
1973 2807 1
1973 2410 1
577 1973 1
886 1973 1
560 1360 1
1360 1443 1
1360 2292 1
824 1360 1
1360 1859 1
934 1360 1
768 1360 1
1360 2808 1
830 1360 1
1360 2809 1
1360 1537 1
132 1360 1
1360 2114 1
1360 2187 1
933 1360 1
651 1360 1
1360 2810 1
1360 2811 1
1360 2050 1
390 1360 1
1360 1849 1
1360 2812 1
1360 2058 1
1360 1931 1
1360 1571 1
1360 2311 1
930 1360 1
596 1360 1
1360 2813 1
1360 2814 1
1360 2113 1
1360 2815 1
1360 1488 1
647 1360 1
593 1360 1
681 1360 1
1360 1647 1
1360 2064 1
1360 2459 1
1360 1832 1
1360 2816 1
1360 1494 1
885 1360 -1
889 2284 1
518 889 1
889 2530 1
889 2220 1
618 889 1
552 889 1
889 1559 1
190 889 1
889 2817 1
889 2255 1
889 1001 1
889 2304 1
889 2617 1
592 889 1
889 912 1
889 2301 1
889 1933 1
175 889 1
889 1850 1
889 916 1
889 2818 1
528 889 1
382 1423 1
1295 1423 1
1241 1423 1
687 1423 1
1423 2530 1
666 1423 1
1423 1465 1
949 1423 1
634 1423 1
1399 1423 1
132 1423 1
384 1423 1
1423 2027 1
1423 1946 1
1423 1848 1
1423 2819 1
1423 2541 1
1423 1885 1
1423 2194 1
1094 1423 1
1423 2820 1
575 677 1
575 620 1
575 685 1
575 2348 1
575 590 1
575 751 1
575 823 1
575 2821 1
575 1234 1
575 1229 1
557 575 1
116 575 1
575 848 1
575 1515 1
360 575 1
575 2664 1
575 1189 1
575 843 1
575 1233 1
575 1024 1
575 1134 1
1845 2822 1
1034 1845 1
898 1845 1
1845 2129 1
1845 2754 1
1845 2346 1
515 1845 1
1845 1943 1
1388 1845 1
1845 2823 1
592 1845 1
1225 1845 1
870 1845 1
134 1845 -1
885 1845 -1
843 1915 1
589 843 1
843 1865 1
45 843 1
763 843 1
843 2824 1
775 843 1
690 843 1
623 843 1
410 843 1
843 1936 1
541 843 1
843 2825 1
116 843 1
627 843 1
692 843 1
353 843 1
843 1388 1
843 1472 1
843 1320 1
775 1038 1
775 1016 1
775 800 1
272 775 1
775 876 1
775 990 1
775 2826 1
775 2827 1
186 775 1
775 842 1
175 775 1
775 823 1
775 1324 1
775 1291 1
192 775 1
775 885 -1
636 1546 1
636 2828 1
530 636 1
357 636 1
636 2829 1
636 2830 1
269 636 1
636 1407 1
636 2428 1
636 2831 1
623 636 1
636 681 1
636 2832 1
636 1207 1
636 2833 1
636 826 1
636 1974 1
636 1239 1
636 1545 1
636 998 1
1160 1161 1
1160 1171 1
570 1160 1
1039 1160 1
1160 2834 1
1115 1160 1
1159 1160 1
1160 2089 1
1138 1160 1
547 1160 1
1160 1166 1
821 1160 1
1133 1160 1
1122 1160 1
1148 1160 1
1160 1170 1
672 1160 1
684 2835 1
684 2836 1
684 1804 1
684 808 1
684 2837 1
684 2343 1
684 972 1
684 2838 1
676 684 1
684 1980 1
684 2839 1
684 2840 1
684 1506 1
684 2841 1
684 2842 1
684 2005 1
684 934 1
684 1981 1
684 1840 1
518 684 1
684 929 1
684 1528 -1
134 684 -1
592 633 1
592 1559 1
592 1239 1
592 2244 1
592 1849 1
592 2051 1
592 2843 1
592 2844 1
553 592 1
592 2845 1
592 1951 1
141 592 1
592 1210 1
532 592 1
592 2846 1
592 1858 1
592 2847 -1
1070 2848 1
161 1070 1
1026 1070 1
1070 1124 1
1070 2849 1
1070 1205 1
423 1070 1
1070 2850 1
61 1070 1
1070 1567 1
1070 1912 1
832 1070 1
1070 1249 1
1070 2827 1
610 1070 1
102 1070 1
1041 1070 1
116 733 1
116 1188 1
116 477 1
116 2851 1
116 292 1
116 124 1
116 2852 1
116 541 1
116 210 1
116 1049 1
116 269 1
116 317 1
116 644 1
116 1407 1
116 690 1
34 116 1
116 2686 1
116 2230 1
116 2853 1
116 359 1
116 1535 1
116 1100 1
116 132 1
116 1297 1
116 557 -1
2000 2854 1
2000 2348 1
1180 2000 1
2000 2855 1
2000 2001 1
2000 2856 1
1457 2000 1
293 2000 1
1241 2000 1
2000 2098 1
2000 2857 1
515 2000 1
870 2000 1
541 2000 1
273 2000 1
2000 2352 1
1535 2000 1
295 2000 1
359 2000 1
521 2000 1
885 2000 -1
2347 2611 1
2347 2858 1
1019 2347 1
2347 2859 1
1364 2347 1
1936 2347 1
1011 2347 1
2347 2350 1
962 2347 1
1039 2347 1
2347 2860 1
93 2347 1
681 2347 1
2347 2861 1
2345 2347 1
550 2347 1
2347 2349 1
1134 2347 1
1317 2347 1
2347 2862 1
618 1009 1
618 862 1
618 1472 1
618 685 1
618 1698 1
618 1804 1
546 618 1
618 2863 1
618 676 1
114 618 1
521 618 1
618 2864 1
618 838 1
618 990 1
618 1424 1
618 1057 1
618 1440 1
618 955 1
566 618 1
519 618 1
618 2865 1
618 2512 1
618 1284 1
557 618 1
317 618 1
618 2866 1
132 618 1
389 618 1
618 642 1
559 618 1
618 2867 1
618 2693 1
618 2868 1
75 618 1
618 2698 1
618 1747 -1
618 805 -1
618 1920 -1
618 1746 -1
585 618 -1
618 1295 -1
618 1193 -1
551 618 -1
618 1254 -1
618 1239 -1
618 1173 -1
618 1172 -1
618 1653 -1
618 2869 -1
618 1363 -1
618 2870 1
198 618 1
618 1429 1
618 675 1
618 699 1
618 2871 1
618 942 1
618 998 1
618 1838 1
618 2766 -1
618 1478 -1
618 988 -1
618 1229 -1
618 1240 -1
618 1536 -1
84 286 1
84 2872 1
84 1543 1
84 2873 1
84 2874 1
84 2875 1
84 627 1
84 870 1
84 2073 1
84 2876 1
84 2030 1
84 2877 1
84 2878 1
84 2879 1
84 2880 1
84 2881 1
84 135 1
34 84 1
84 1100 1
84 1544 1
84 134 1
885 1327 1
1327 2364 1
1327 1878 1
790 1327 1
1327 2882 1
1327 2363 1
1327 1445 1
1327 2883 1
768 1327 1
75 1327 1
518 2113 1
518 992 1
518 673 1
518 1001 1
518 2884 1
518 2885 1
518 2210 1
518 664 1
518 971 1
518 989 1
518 2698 1
49 518 1
518 600 1
518 901 1
518 601 1
518 579 1
518 630 1
266 518 1
518 998 1
134 518 -1
164 1154 1
1154 2284 1
1154 1817 1
141 1154 1
1154 1418 1
725 1154 1
1154 1177 1
1154 1466 1
1154 1998 1
1154 1832 1
1154 2886 1
1154 1492 1
593 1154 1
594 1154 1
1154 2703 1
1154 1858 1
938 1154 1
1154 2526 1
578 1154 1
1154 2295 1
916 1154 1
1154 2887 1
599 1154 1
948 1154 1
1127 1154 -1
1154 2888 1
987 1154 1
559 2889 1
559 2890 1
557 559 1
559 2220 1
559 2891 1
559 651 1
559 1559 1
175 559 1
559 957 1
559 2892 1
559 951 1
559 1848 1
559 1492 1
559 2188 1
559 2893 1
559 1496 1
559 2894 1
559 2895 1
559 2313 1
559 2896 1
559 2535 1
559 567 1
392 559 1
559 597 1
559 2793 1
239 559 -1
559 1443 -1
559 702 1
559 1452 1
559 1936 1
559 1855 1
559 1858 1
559 1186 1
559 1252 -1
559 1250 -1
559 1251 -1
559 1253 -1
559 885 -1
98 2897 1
98 2898 1
98 2899 1
98 2900 1
98 2901 1
88 98 1
98 2902 1
98 2903 1
98 2165 1
98 2599 1
98 2904 1
98 240 1
98 419 1
98 1928 1
98 2086 1
98 2905 1
98 2906 -1
49 687 1
49 553 1
49 532 1
49 997 1
49 681 1
49 557 1
49 134 1
49 635 1
49 1207 1
49 1985 1
49 595 1
49 822 1
49 702 1
49 602 1
49 2206 1
49 673 1
49 1429 1
49 676 1
49 990 1
990 2057 1
990 2907 1
990 1460 1
990 1296 1
990 2204 1
990 1207 1
990 2908 1
990 1492 1
990 2909 1
813 990 1
392 990 1
370 990 1
990 2198 1
175 990 1
990 2910 1
990 2911 1
990 2188 1
990 2450 1
990 2912 1
990 2059 1
990 2623 1
670 990 1
989 990 1
990 2913 1
175 690 1
175 692 1
175 239 1
175 190 1
175 1734 1
175 541 1
175 881 1
175 876 1
175 1359 1
175 382 1
175 2313 1
175 2847 1
175 2914 1
175 2247 1
175 1418 1
89 175 1
175 2095 1
175 2622 1
175 630 1
175 885 -1
93 141 1
141 633 1
141 2701 1
141 944 1
141 908 1
141 2563 1
141 637 1
141 823 1
141 2915 1
130 141 1
141 1188 1
70 141 1
141 410 1
141 2313 1
141 2916 1
141 1743 1
141 2617 1
141 1506 1
141 1420 1
141 593 1
141 1134 -1
141 1924 -1
130 213 1
130 541 1
130 1319 1
130 1297 1
130 795 1
130 2147 1
130 1061 1
130 825 1
130 1121 1
130 1039 1
130 1670 1
130 881 1
130 282 1
14 130 1
130 1198 1
15 130 1
130 591 1
130 2917 1
130 2918 1
130 1369 1
130 134 1
130 1190 1
130 2013 1
130 1478 1
130 1543 1
130 2919 1
130 330 1
130 1476 1
130 1998 1
130 885 -1
885 1297 1
553 1297 1
888 1297 1
585 1297 1
1297 1444 1
1032 1297 1
1223 1297 1
1297 2860 1
815 1297 1
1240 1297 1
623 1297 1
588 1297 1
1297 2920 1
751 1297 1
676 1297 -1
1297 1954 1
134 1297 1
186 1010 1
186 806 1
186 1018 1
186 2921 1
186 1048 1
186 1580 1
186 811 1
134 521 1
521 2666 1
521 2922 1
521 2293 1
521 1239 -1
521 1173 -1
521 1172 -1
521 557 1
521 2309 1
521 2698 1
512 521 -1
8 1960 1
8 1631 1
8 2923 1
8 216 1
8 1689 1
8 1908 1
14 1535 1
14 283 1
14 1004 1
14 2108 1
14 2537 1
14 1223 1
14 1240 1
14 1048 1
14 1476 1
14 2851 1
14 284 1
14 95 1
14 2924 1
14 1322 1
14 1238 1
14 2925 1
14 2853 1
14 466 1
14 2439 1
14 1878 1
14 303 1
14 2309 1
14 590 1
14 309 1
14 676 -1
541 881 1
881 1219 1
881 1278 1
27 881 1
881 2243 1
881 1004 1
722 881 1
763 881 1
714 881 1
881 2926 1
255 881 1
813 881 1
800 881 1
881 2927 1
268 881 1
881 2268 1
619 881 1
771 1511 1
155 771 1
540 771 1
771 1038 1
771 1566 1
85 771 1
771 806 1
93 771 1
771 1580 1
771 2094 1
692 771 1
546 771 1
771 1804 -1
514 1612 1
514 1424 1
514 583 1
514 1725 1
514 585 1
222 514 1
514 1576 1
514 1706 1
514 1793 1
514 609 1
514 540 1
514 584 1
514 2928 1
514 1788 -1
514 2929 1
514 2930 1
514 870 1
514 1778 1
546 1804 1
546 676 1
546 1698 1
546 612 1
546 681 1
546 1737 1
546 624 1
75 546 1
546 1260 1
546 1718 -1
623 885 1
550 623 1
262 623 1
541 623 1
623 1509 1
623 2931 1
623 2932 1
623 2933 1
623 690 1
623 2350 1
623 1407 1
321 623 1
517 623 1
623 1048 1
622 623 1
623 2344 1
623 1888 1
623 1132 1
623 2934 1
623 840 1
623 2935 1
623 2696 1
615 623 1
623 2322 1
623 1396 1
623 1173 -1
623 1172 -1
623 1653 -1
623 1239 -1
623 2936 1
623 2937 1
399 623 1
623 1450 1
623 1229 1
623 1134 1
557 623 1
134 623 -1
1560 1981 1
1981 2113 1
1981 2500 1
1443 1981 1
905 1981 1
1809 1981 1
1981 2529 1
948 1981 1
1981 2938 1
1981 2377 1
1981 2343 1
1942 1981 1
679 1981 1
656 1981 1
596 1981 1
669 1981 1
911 1981 1
599 1981 1
1981 2939 1
1981 2873 1
1981 2940 1
532 941 1
532 1319 1
532 951 1
532 984 1
532 2661 1
532 1363 1
266 532 1
532 1250 -1
532 1251 -1
532 1252 -1
532 1253 -1
532 885 -1
2284 2941 1
886 2284 1
2284 2500 1
1560 2284 1
1443 2284 1
2284 2942 1
138 2284 1
907 2284 1
594 2284 1
664 2284 1
2190 2284 1
930 2284 1
635 2284 1
1571 2284 1
2284 2705 1
947 2284 1
2284 2913 1
2284 2943 1
2284 2810 1
616 839 1
616 2302 1
616 1196 1
616 2944 1
616 2945 1
616 1673 1
530 616 1
616 2270 1
616 2072 1
616 2946 1
616 1446 1
616 1460 1
127 616 1
616 1470 1
557 616 -1
616 2947 1
616 885 -1
1513 2948 1
262 1513 1
1424 1513 1
1513 1706 1
1513 2712 1
1513 2755 1
1146 1513 1
1513 2029 1
733 2568 1
265 733 1
733 1521 1
207 733 1
541 733 1
726 733 1
733 1461 1
733 933 1
733 794 1
59 733 1
244 733 1
733 2148 1
262 733 1
733 840 1
690 733 1
733 1471 1
733 885 -1
610 2949 1
610 1044 1
610 2950 1
222 610 1
239 610 1
610 2951 1
610 1576 1
610 1912 1
610 711 1
610 1511 1
550 610 1
610 1186 1
610 1041 1
610 1574 1
610 2013 1
610 2588 1
610 787 1
610 1009 1
610 2952 1
610 1265 1
610 1231 1
610 1079 -1
610 1263 -1
222 848 1
222 758 1
222 541 1
222 1584 1
222 1049 1
222 1024 1
222 1399 1
222 2953 1
222 1026 1
222 726 1
222 1869 1
222 2954 -1
222 2514 -1
222 530 -1
138 1096 1
138 351 1
138 2955 1
138 508 1
138 641 1
138 594 1
138 2341 1
138 933 1
138 971 1
138 595 1
138 1741 1
15 138 1
138 1941 1
138 593 1
138 2114 1
138 512 1
138 578 1
134 1388 1
1388 2956 1
1388 1677 1
1388 2404 1
361 1388 1
664 1388 1
888 1388 1
1388 2350 1
1388 1389 1
1388 1428 1
1388 1425 1
620 1388 1
615 1388 1
1388 2512 1
1388 2957 -1
262 1388 -1
1388 1727 -1
83 1388 -1
1388 2866 1
1388 2958 1
1388 2959 1
1388 1923 1
541 769 1
541 1170 1
541 1152 1
541 957 1
255 541 1
541 2003 1
541 2960 1
541 2121 1
541 1172 1
541 1391 1
451 541 1
541 620 1
541 764 1
541 762 1
63 541 1
541 728 1
541 862 1
541 730 1
232 541 1
541 1214 1
541 714 1
541 1191 1
541 1181 1
541 1515 1
541 692 1
541 1284 1
541 590 1
541 1322 1
541 786 1
541 1143 1
541 1145 1
541 848 1
61 541 1
541 2961 1
541 790 1
541 1146 1
541 789 1
541 734 1
541 800 1
541 2323 1
269 541 1
541 743 1
541 1216 1
265 541 1
541 951 1
541 1177 1
541 1003 1
541 1228 1
541 2962 1
284 541 1
541 1478 1
541 1509 1
541 2234 1
541 1318 1
541 2963 1
541 588 1
541 2952 1
541 2579 1
541 1113 1
541 1582 1
541 2768 1
541 2964 1
225 541 1
541 849 1
541 2650 1
541 2644 1
541 2965 1
64 541 1
205 541 1
541 766 1
317 541 1
541 2760 1
114 541 1
541 2114 1
541 2627 1
541 2757 1
237 541 1
250 541 1
541 804 1
541 1920 1
541 2008 1
541 873 1
226 541 1
541 2966 1
124 541 1
541 1476 1
541 574 1
541 1406 1
541 856 1
541 1685 1
541 2967 1
198 541 1
541 823 1
321 541 1
541 2968 1
541 1303 1
541 547 1
541 2969 1
272 541 1
541 2187 1
541 1193 1
541 2970 1
541 1039 1
343 541 1
541 704 1
541 2074 1
541 1235 1
541 763 1
541 1222 1
541 2123 1
541 624 1
541 2851 1
541 2971 1
541 1963 1
541 954 1
541 1404 1
541 1308 1
541 2322 1
541 557 1
541 2972 1
541 2329 1
541 2924 1
541 1223 1
541 2925 1
541 1612 -1
541 758 -1
262 541 -1
541 1132 -1
541 1044 -1
263 541 -1
541 839 -1
541 885 -1
541 1253 -1
541 1252 -1
541 1251 -1
541 1250 -1
541 681 -1
515 541 -1
541 584 -1
541 2239 -1
541 676 -1
83 541 -1
541 1189 -1
541 1239 -1
541 2031 1
456 541 1
541 2973 1
541 1110 1
541 813 1
541 1019 1
541 2974 1
541 1294 1
541 2975 1
166 541 1
541 1184 1
541 2976 1
541 1856 1
541 2977 1
541 2978 1
541 1229 -1
541 2377 -1
541 742 -1
541 2979 -1
541 1173 -1
541 1653 -1
541 705 -1
278 1595 1
278 2269 1
69 278 1
278 2980 1
278 2981 1
278 1092 1
278 2982 1
278 1012 1
278 2983 1
278 1663 1
278 663 1
278 1108 1
242 278 1
278 2984 1
278 1213 1
278 2422 1
278 2632 1
278 1608 1
278 333 1
278 861 1
278 1645 1
278 2426 1
278 1030 1
263 2985 1
263 2054 1
263 566 1
263 681 1
263 801 1
263 1465 1
263 800 1
263 1746 1
263 1180 1
263 769 1
263 1440 1
263 2986 1
263 2987 1
263 690 1
263 1134 1
263 2975 1
263 2988 -1
263 702 -1
134 263 -1
263 1250 -1
263 1251 -1
263 1252 -1
263 1253 -1
263 885 -1
263 1240 -1
263 2989 -1
1721 1801 1
1721 1734 1
1721 2990 1
1719 1721 1
1721 1722 1
1721 2991 1
1721 1749 1
1721 1745 1
583 1721 1
1713 1721 1
1424 1721 1
1721 2992 1
585 1721 1
560 2114 1
560 2993 1
560 599 1
560 894 1
560 2220 1
560 2994 1
560 2995 1
560 2996 1
560 2997 1
560 2998 1
560 1492 1
560 594 1
395 560 1
560 2709 1
560 2558 1
560 983 1
560 656 1
560 922 1
512 560 -1
560 896 -1
594 906 1
594 2311 1
594 908 1
594 944 1
567 594 1
594 2808 1
392 594 1
594 656 1
594 943 1
594 941 1
594 1813 1
594 2250 1
593 594 1
594 1980 1
594 595 1
594 1858 1
594 949 1
594 2292 1
594 885 -1
1560 2999 1
1560 2448 1
971 1560 1
1560 3000 1
1443 1560 1
1171 1560 1
651 1560 1
1560 3001 1
1510 1560 1
1560 3002 1
1560 2251 1
357 1560 1
1560 2064 1
390 1560 1
641 1560 1
1560 2059 1
637 1560 1
1560 3003 1
1560 2519 1
1560 3004 1
2571 2956 1
279 2571 1
2571 2946 1
2571 2754 1
1971 2571 1
1674 2571 1
1328 2571 1
1669 2571 1
2350 2571 1
2571 2958 1
2346 2571 1
2571 3005 1
2571 3006 1
1219 2571 1
1677 2571 1
1678 2571 1
664 2571 1
2571 3007 1
1322 2571 1
885 2571 -1
530 1190 1
530 681 1
530 832 1
530 1019 1
530 676 1
155 530 1
530 1039 1
69 530 1
530 570 1
530 2008 1
357 530 1
530 1244 1
237 530 -1
530 1044 -1
530 893 1
530 2987 1
1722 2990 1
1722 1734 1
1722 1801 1
1722 2992 1
1719 1722 1
1722 1749 1
585 1722 1
583 1722 1
1713 1722 1
1710 1722 1
885 1445 1
888 1445 1
1444 1445 1
893 1445 1
1445 2116 1
1445 1998 1
1445 1835 1
392 1445 1
1445 1509 1
676 1698 1
676 1444 1
676 3008 1
83 676 1
586 676 1
533 676 1
303 676 1
557 676 1
612 676 1
588 676 1
676 1052 1
676 1400 1
676 1457 -1
585 676 -1
676 988 -1
676 885 -1
676 1253 -1
676 1252 -1
676 1251 -1
676 1250 -1
676 1254 -1
676 699 1
198 676 1
675 676 1
676 1429 1
624 676 1
587 676 1
676 1472 1
676 687 1
676 728 -1
676 1960 -1
676 1169 -1
676 1440 -1
676 1262 -1
676 3009 -1
676 1240 -1
573 1453 1
547 573 1
573 3010 1
573 1509 1
573 2090 1
573 1858 1
573 1304 1
283 573 1
573 588 1
588 885 1
588 1240 1
588 1535 1
588 1043 1
588 1669 1
588 763 1
69 588 1
588 1033 1
588 685 1
588 1229 1
122 588 1
272 588 1
588 1190 -1
588 3011 1
588 3012 1
588 3013 1
588 3014 1
83 588 1
361 588 1
588 1389 1
588 590 -1
588 1660 -1
588 678 -1
1009 2864 1
1009 2502 1
1009 1043 1
832 1009 1
66 1009 1
41 1009 1
237 1009 1
615 1009 1
815 1009 1
811 1009 1
1703 1706 1
584 1706 1
1706 1708 1
1706 1729 1
1705 1706 1
583 1706 1
1706 1735 1
1424 1706 1
1706 1763 1
1706 1723 1
1706 1724 1
805 1706 1
1706 1713 1
1706 1710 1
1706 2720 1
1699 1706 1
702 1706 -1
951 2707 1
951 1396 1
589 951 1
620 951 1
951 1320 1
155 951 1
62 951 1
951 3015 1
477 951 1
951 1694 -1
951 3016 -1
951 1435 -1
133 240 1
240 1575 1
240 2936 1
240 2934 1
240 3017 1
240 3018 1
240 3019 1
240 366 1
240 381 1
240 3020 1
240 590 -1
1930 2041 1
2041 2064 1
2041 2847 1
2041 2908 1
2041 2046 1
2041 2873 1
2041 3021 1
1159 2041 1
2041 3022 1
83 99 1
83 1754 1
83 262 1
83 1784 1
83 3023 1
83 789 1
83 155 1
83 1424 1
83 584 1
83 722 1
83 549 1
83 279 1
83 2919 1
83 840 1
83 134 -1
83 885 -1
763 1039 1
589 763 1
763 1584 1
763 1099 1
763 2119 1
763 1025 1
237 763 1
103 763 1
763 1324 1
515 763 1
590 763 1
134 763 1
763 1319 1
1039 2350 1
1039 1936 1
1039 2249 1
1039 3024 1
627 1039 1
885 1039 -1
1039 2989 -1
870 1809 1
856 870 1
870 1399 1
870 1021 1
870 3025 1
870 3026 1
219 870 1
870 1290 1
870 1189 1
801 870 1
870 2761 1
124 870 1
743 870 1
768 870 1
870 2757 1
870 3027 1
515 870 1
870 1033 1
870 1971 1
870 1389 1
477 870 1
677 870 -1
699 1698 1
699 1429 1
699 1850 1
699 3028 1
397 699 1
699 1982 1
1193 1295 1
1295 1838 1
1295 2292 1
1205 1295 1
120 1295 1
979 1295 1
930 1849 1
930 3000 1
930 2522 1
930 3029 1
930 2190 1
930 2449 1
930 2377 1
134 930 1
930 3030 1
930 2187 1
930 1449 1
930 3031 1
930 3032 1
930 1857 1
930 2523 1
669 930 1
930 2113 1
568 930 1
930 3033 1
930 3034 1
930 3035 1
226 823 1
262 823 1
818 823 1
236 823 1
823 1438 1
1223 1659 1
590 1223 1
1223 2234 1
7 1223 1
1223 1239 1
574 1223 1
1223 1456 1
777 1223 1
1223 1607 1
1223 1537 1
612 1223 -1
840 1231 1
840 1285 1
840 2001 1
599 840 1
840 983 1
840 955 1
840 876 1
840 1193 1
840 2058 1
840 1303 1
840 3036 1
840 848 1
692 840 1
840 2128 1
840 1234 1
586 3037 1
586 1103 1
586 1074 1
586 1323 1
586 3038 1
586 612 1
586 1053 1
586 1104 1
586 1065 1
586 3039 1
586 2773 1
586 3040 1
586 2980 1
586 3041 1
586 1673 -1
586 1308 -1
586 797 -1
586 988 -1
586 1071 -1
586 1092 -1
586 1108 -1
711 1511 1
711 1186 1
711 1105 1
711 758 1
722 1186 1
185 722 1
714 722 1
722 795 1
722 812 1
722 1052 1
722 1081 -1
664 3042 1
664 1033 1
664 1389 1
664 677 1
664 1817 1
664 2754 1
664 3043 1
664 2256 1
664 988 1
664 803 1
664 995 1
1207 1941 1
988 1941 1
687 1941 1
1684 1941 1
1546 1941 1
1941 2533 1
1941 2190 1
1941 3044 1
591 632 1
557 591 1
591 1477 1
591 1244 1
591 3045 1
591 1863 1
591 2128 1
591 961 1
591 1369 1
349 591 1
134 591 1
591 3046 1
591 1436 1
591 1438 -1
591 1563 -1
1855 3047 1
1855 3048 1
687 1855 1
1855 3049 1
1186 1855 1
1308 1855 1
557 1855 1
983 1855 1
